config_name,config_A,config_A,config_B,config_B,config_C,config_C,config_D,config_D,config_E,config_E
group,test,train,test,train,test,train,test,train,test,train
checkpoint_step,,,,,,,,,,
1850000,447.21852158165194,479.3561973690301,713.6848425051415,760.0803633290864,275.74949774167254,300.1011697255143,282.2293192191139,235.203159476867,284.91801171647637,351.92041045190723
1900000,564.5870054249137,575.6231848532418,495.24503342683573,681.2750119965915,270.69721181644763,357.08970031260986,347.55435519227876,246.3329924897915,282.28055496692565,403.8682794103547
1950000,573.5086587989576,385.75726047287105,460.96978974648357,708.7616400745779,407.1710868491276,380.1205876807313,258.7287344832911,224.24011875488003,295.92126753314074,389.94322779114566
2000000,505.2312839254415,559.019963146016,435.9990578255154,651.6061855431844,484.50670279908263,397.6373077943043,270.83034399591526,199.70910706803653,276.1268717941925,314.3898981507766
2050000,579.6044376451536,429.97811868323595,411.74847023223845,574.7303577656857,413.94096123778866,371.1184174196593,201.03771525051002,225.8005016247499,438.53911416636464,394.37615027614004
2100000,641.2803181707029,418.0583299218474,424.5414626779266,647.1543702674364,546.1177990071602,527.136904657333,202.0952308932382,201.29150077088406,329.25050626124505,450.008902022489
2150000,573.2656359452317,479.00266149011685,642.0381853356163,684.3029826205235,464.74552398825324,418.2220403955358,150.187764084199,195.64149374015975,350.48686789727697,444.0123107237695
2200000,448.0102331678985,420.55834371624996,546.0427762694346,640.6084447020312,431.9897805167273,338.6386602213394,187.20451492066996,211.3144324297094,330.1353748505309,523.3428603436803
2250000,503.61047113782905,423.954304078309,485.03424274495666,657.2683873212438,320.1909487962403,248.8309615729867,167.62824286815888,222.96349147145474,265.3540371882692,427.82040862942847
2300000,684.5717576200193,530.0468028201733,461.2237669632317,660.3148091102755,290.51702206291657,297.68945710597535,257.46725419317863,262.31413026292194,315.4053840461157,495.35392629273736
2350000,652.1325293388603,660.031704030552,579.7152974800522,714.6710249648598,148.60836809471485,289.7636992796749,361.03827601746394,209.74275106013383,419.35497850797594,512.2070189938679
2400000,373.3263746505422,420.6781033348073,710.6061467444327,657.5507271638198,409.0367185899981,275.1711042163009,216.9666493144896,150.9878608936213,432.5619286931901,483.6503622036257
2450000,505.693267764515,405.5729633908147,653.2744735185133,839.7264726492922,211.75886116841266,189.61077788808777,134.42744013224174,160.74364469406203,555.3598183025483,578.3390926218592
2500000,566.0307747495096,441.1208141480165,507.90473909431637,655.2000000045839,122.86821579225776,202.81629143673175,162.16696894463502,180.23174187101577,342.3030622763923,524.7328008825509
