config_name,group,checkpoint_step,mean_success_rate,std_success_rate,mean_avg_return,std_avg_return,mean_first_success_step,n_runs,mean_success_rate_smooth,mean_avg_return_smooth,mean_first_success_step_smooth
config_A,train,1950000,0.6755555555555556,0.39082059917657974,385.75726047287105,301.74686118901366,82.83358650013918,5,0.6755555555555556,385.75726047287105,82.83358650013918
config_A,train,2000000,0.6977777777777778,0.394905833438746,559.019963146016,300.5207841629046,88.3242706992707,5,0.6977777777777778,559.019963146016,88.3242706992707
config_A,train,2050000,0.6933333333333334,0.3960920207336786,429.97811868323595,300.598502971265,87.79152104670398,5,0.6933333333333334,429.97811868323595,87.79152104670398
config_A,train,2100000,0.6977777777777778,0.39428009095496663,418.0583299218474,315.5177852851603,86.94345238095238,5,0.6977777777777778,418.0583299218474,86.94345238095238
config_A,train,2150000,0.72,0.4075218694427013,479.00266149011685,294.3289681762947,79.28612726098191,5,0.72,479.00266149011685,79.28612726098191
config_A,train,2200000,0.6622222222222222,0.37561472249245825,420.55834371624996,306.8347945205496,78.3461362663866,5,0.6622222222222222,420.55834371624996,78.3461362663866
config_A,train,2250000,0.6933333333333334,0.39359062520201565,423.954304078309,326.24017766742946,76.93838848860369,5,0.6933333333333334,423.954304078309,76.93838848860369
config_A,train,2300000,0.6444444444444445,0.37416573867739417,530.0468028201733,386.0122767247362,79.7815224853177,5,0.6444444444444445,530.0468028201733,79.7815224853177
config_A,train,2350000,0.6044444444444445,0.40957671615919905,660.031704030552,625.523958320985,79.68666536381996,5,0.6044444444444445,660.031704030552,79.68666536381996
config_A,train,2400000,0.711111111111111,0.4058218303944372,420.6781033348073,335.9300001668904,75.51202749209175,5,0.711111111111111,420.6781033348073,75.51202749209175
config_A,train,2450000,0.7066666666666667,0.396403585338397,405.57296339081466,336.977520691694,79.09235227491807,5,0.7066666666666667,405.57296339081466,79.09235227491807
config_A,train,2500000,0.7155555555555555,0.40867143976428344,441.1208141480165,369.5027913631955,75.07869145440881,5,0.7155555555555555,441.1208141480165,75.07869145440881
config_B,test,50000,0.0,0.0,21.3137339875107,4.557190878538029,,5,0.0,21.3137339875107,
config_B,test,100000,0.0,0.0,20.019425177103802,10.173238104657214,,5,0.0,20.019425177103802,
config_B,test,150000,0.0,0.0,21.242481443282045,10.118785853013682,,5,0.0,21.242481443282045,
config_B,test,200000,0.0,0.0,29.161547810040645,14.847912206729493,,5,0.0,29.161547810040645,
config_B,test,250000,0.0,0.0,29.498983661535654,10.86497677888213,,5,0.0,29.498983661535654,
config_B,test,300000,0.0,0.0,26.865797727486818,9.100147036218525,,5,0.0,26.865797727486818,
config_B,test,350000,0.0,0.0,58.70087093729812,57.41234465946245,,5,0.0,58.70087093729812,
config_B,test,400000,0.0,0.0,33.93895011955438,12.649471159865183,,5,0.0,33.93895011955438,
config_B,test,450000,0.0,0.0,28.90523778334869,7.56002769133881,,5,0.0,28.90523778334869,
config_B,test,500000,0.0,0.0,65.84363714000622,61.770345446846626,,5,0.0,65.84363714000622,
config_B,test,550000,0.0,0.0,32.92576725266993,11.43863339676554,,5,0.0,32.92576725266993,
config_B,test,600000,0.0,0.0,36.74475773008396,8.236935732060413,,5,0.0,36.74475773008396,
config_B,test,650000,0.0,0.0,112.7493877452875,149.04841296998757,,5,0.0,112.7493877452875,
config_B,test,700000,0.0,0.0,96.76548794985055,105.90974736173348,,5,0.0,96.76548794985055,
config_B,test,750000,0.0,0.0,120.7150926898361,85.59280431144406,,5,0.0,120.7150926898361,
config_B,test,800000,0.0,0.0,116.06843115952242,147.6083012202583,,5,0.0,116.06843115952242,
config_B,test,850000,0.0,0.0,175.21894836519814,147.7628566445583,,5,0.0,175.21894836519814,
config_B,test,900000,0.0,0.0,228.78326549983808,244.22780585311037,,5,0.0,228.78326549983808,
config_B,test,950000,0.0,0.0,147.92265776629387,133.28414713357526,,5,0.0,147.92265776629387,
config_B,test,1000000,0.0,0.0,539.0396522001458,474.56290392339326,,5,0.0,539.0396522001458,
config_B,test,1050000,0.0,0.0,534.4007362950924,358.8029429124351,,5,0.0,534.4007362950924,
config_B,test,1100000,0.04,0.0894427190999916,858.3181865702427,776.3568141810055,70.0,5,0.04,858.3181865702427,70.0
config_B,test,1150000,0.08,0.1788854381999832,600.4277018371631,429.3346229773245,75.5,5,0.08,600.4277018371631,75.5
config_B,test,1200000,0.08,0.1788854381999832,775.8701100900034,608.0055455278874,82.0,5,0.08,775.8701100900034,82.0
config_B,test,1250000,0.08,0.1788854381999832,840.0607638487036,562.4000656497434,64.0,5,0.08,840.0607638487036,64.0
config_B,test,1300000,0.12,0.2683281572999748,683.524683992598,360.86910470879985,78.33333333333333,5,0.12,683.524683992598,78.33333333333333
config_B,test,1350000,0.08,0.1788854381999832,889.7157425216258,690.7184400147186,72.5,5,0.08,889.7157425216258,72.5
config_B,test,1400000,0.08,0.1788854381999832,904.0031184938729,705.1808555076287,74.0,5,0.08,904.0031184938729,74.0
config_B,test,1450000,0.16,0.3577708763999664,696.0743698662228,494.71777290731836,74.25,5,0.16,696.0743698662228,74.25
config_B,test,1500000,0.12,0.2683281572999748,645.5431813521075,612.289012320229,86.0,5,0.12,645.5431813521075,86.0
config_B,test,1550000,0.2,0.447213595499958,684.3133890113332,686.3255609379072,75.0,5,0.2,684.3133890113332,75.0
config_B,test,1600000,0.2,0.447213595499958,796.0839262349775,675.4836899040873,62.2,5,0.2,796.0839262349775,62.2
config_B,test,1650000,0.2,0.447213595499958,736.3685261556344,894.9993647250684,64.8,5,0.2,736.3685261556344,64.8
config_B,test,1700000,0.2,0.447213595499958,573.6111843111042,468.94809616544484,70.8,5,0.2,573.6111843111042,70.8
config_B,test,1750000,0.16,0.3577708763999664,976.4200178723149,900.6981593604507,90.5,5,0.16,976.4200178723149,90.5
config_B,test,1800000,0.24,0.32863353450309973,772.404122727078,919.7184613620815,145.33333333333334,5,0.24,772.404122727078,145.33333333333334
config_B,test,1850000,0.32,0.46043457732885357,713.6848425051415,552.5294448286126,64.43333333333334,5,0.32,713.6848425051415,64.43333333333334
config_B,test,1900000,0.4,0.4,495.24503342683573,388.3471117631472,100.08333333333333,5,0.4,495.24503342683573,100.08333333333333
config_B,test,1950000,0.44000000000000006,0.4560701700396552,460.96978974648357,499.24049784565227,85.78333333333335,5,0.44000000000000006,460.96978974648357,85.78333333333335
config_B,test,2000000,0.4,0.469041575982343,435.9990578255154,388.60404384010917,65.76666666666667,5,0.4,435.9990578255154,65.76666666666667
config_B,test,2050000,0.44000000000000006,0.5176871642217914,411.74847023223845,426.40165302011,78.86666666666666,5,0.44000000000000006,411.74847023223845,78.86666666666666
config_B,test,2100000,0.4,0.37416573867739417,424.5414626779266,421.77925745567836,73.25,5,0.4,424.5414626779266,73.25
config_B,test,2150000,0.44000000000000006,0.433589667773576,642.0381853356163,549.047641234599,65.31111111111112,5,0.44000000000000006,642.0381853356163,65.31111111111112
config_B,test,2200000,0.52,0.5019960159204453,546.0427762694346,603.8105951340204,61.91111111111112,5,0.52,546.0427762694346,61.91111111111112
config_B,test,2250000,0.5599999999999999,0.5176871642217914,485.03424274495666,475.1373059908561,61.550000000000004,5,0.5599999999999999,485.03424274495666,61.550000000000004
config_B,test,2300000,0.5599999999999999,0.5176871642217914,461.2237669632317,521.5693358673179,63.300000000000004,5,0.5599999999999999,461.2237669632317,63.300000000000004
config_B,test,2350000,0.5599999999999999,0.5176871642217914,579.7152974800522,633.4392396650156,92.64999999999999,5,0.5599999999999999,579.7152974800522,92.64999999999999
config_B,test,2400000,0.44000000000000006,0.4560701700396552,710.606146744433,832.076289706988,66.0,5,0.44000000000000006,710.606146744433,66.0
config_B,test,2450000,0.4800000000000001,0.4604345773288535,653.2744735185133,756.7552628428381,81.13333333333334,5,0.4800000000000001,653.2744735185133,81.13333333333334
config_B,test,2500000,0.52,0.48166378315169184,507.90473909431637,605.5881425675514,64.26666666666667,5,0.52,507.90473909431637,64.26666666666667
config_B,train,50000,0.0,0.0,18.092549497708,5.2358589324571705,,5,0.0,18.092549497708,
config_B,train,100000,0.0,0.0,23.136647273740486,4.622439099002537,,5,0.0,23.136647273740486,
config_B,train,150000,0.0,0.0,26.875913965721924,8.931336055652668,,5,0.0,26.875913965721924,
config_B,train,200000,0.0,0.0,31.817788913143993,10.67024442104466,,5,0.0,31.817788913143993,
config_B,train,250000,0.0,0.0,36.35483432233797,12.801074667919616,,5,0.0,36.35483432233797,
config_B,train,300000,0.0,0.0,30.800282107813103,9.722003873729143,,5,0.0,30.800282107813103,
config_B,train,350000,0.0,0.0,42.06803373515279,4.2723968862230555,,5,0.0,42.06803373515279,
config_B,train,400000,0.0,0.0,43.196038980281344,15.714331818986553,,5,0.0,43.196038980281344,
config_B,train,450000,0.0,0.0,37.92266017091932,10.317233231133507,,5,0.0,37.92266017091932,
config_B,train,500000,0.0,0.0,51.03246692823654,9.819693198620836,,5,0.0,51.03246692823654,
config_B,train,550000,0.0,0.0,60.05090160743837,30.46574908819294,,5,0.0,60.05090160743837,
config_B,train,600000,0.0,0.0,82.08585454983572,90.01248901946536,,5,0.0,82.08585454983572,
config_B,train,650000,0.0,0.0,113.89545074911568,87.4088821554624,,5,0.0,113.89545074911568,
config_B,train,700000,0.0,0.0,121.50752561826963,85.93201144872204,,5,0.0,121.50752561826963,
config_B,train,750000,0.0,0.0,183.62893793077973,69.52723981083709,,5,0.0,183.62893793077973,
config_B,train,800000,0.0,0.0,190.07864023683896,180.09454253072022,,5,0.0,190.07864023683896,
config_B,train,850000,0.0,0.0,198.83536209380014,123.4476315360178,,5,0.0,198.83536209380014,
config_B,train,900000,0.0,0.0,237.7475390461591,178.48824860755533,,5,0.0,237.7475390461591,
config_B,train,950000,0.0,0.0,209.138900301992,128.4029940094603,,5,0.0,209.138900301992,
config_B,train,1000000,0.0,0.0,709.7876487391616,263.33867370570727,,5,0.0,709.7876487391616,
config_B,train,1050000,0.013333333333333319,0.029814239699997164,718.3505443254841,272.8784687073846,190.0,5,0.013333333333333319,718.3505443254841,190.0
config_B,train,1100000,0.03555555555555554,0.05794846582402353,757.1216973905808,401.5916805773432,163.08333333333331,5,0.03555555555555554,757.1216973905808,163.08333333333331
config_B,train,1150000,0.06222222222222222,0.13913311859998692,681.66790092937,468.27731366291835,82.85714285714286,5,0.06222222222222222,681.66790092937,82.85714285714286
config_B,train,1200000,0.08444444444444445,0.17666317257201591,799.4173603896287,333.07122658107915,139.13888888888889,5,0.08444444444444445,799.4173603896287,139.13888888888889
config_B,train,1250000,0.08888888888888888,0.1987615979999813,855.4911709576503,403.4436341597839,73.95,5,0.08888888888888888,855.4911709576503,73.95
config_B,train,1300000,0.12,0.2683281572999748,814.2521247889359,218.93730995504566,83.18518518518519,5,0.12,814.2521247889359,83.18518518518519
config_B,train,1350000,0.13333333333333333,0.2739739556875101,886.1173805170101,285.6223695674638,147.85714285714286,5,0.13333333333333333,886.1173805170101,147.85714285714286
config_B,train,1400000,0.11555555555555555,0.2461556267741865,963.8132590962717,373.0571824426684,74.62,5,0.11555555555555555,963.8132590962717,74.62
config_B,train,1450000,0.14222222222222222,0.3180185567999701,786.0787135816048,369.25738492452655,73.25,5,0.14222222222222222,786.0787135816048,73.25
config_B,train,1500000,0.14222222222222222,0.3180185567999701,897.5075640399722,376.9742174656246,88.65625,5,0.14222222222222222,897.5075640399722,88.65625
config_B,train,1550000,0.1688888888888889,0.3776470361999645,941.0850368672598,521.4624921937676,81.3157894736842,5,0.1688888888888889,941.0850368672598,81.3157894736842
config_B,train,1600000,0.19111111111111106,0.41502640106413335,857.7797677910241,668.9999138516775,87.23809523809524,5,0.19111111111111106,857.7797677910241,87.23809523809524
config_B,train,1650000,0.19555555555555554,0.4249618719280503,895.8433605578178,852.3933423657974,79.40697674418604,5,0.19555555555555554,895.8433605578178,79.40697674418604
config_B,train,1700000,0.19111111111111112,0.4273374356999598,949.2288906190877,733.5876258100789,69.6046511627907,5,0.19111111111111112,949.2288906190877,69.6046511627907
config_B,train,1750000,0.15555555555555553,0.33554819712314443,1163.0952064415274,922.5572644455028,127.10294117647058,5,0.15555555555555553,1163.0952064415274,127.10294117647058
config_B,train,1800000,0.1911111111111111,0.41502640106413335,1140.901612487365,1037.0779757346281,128.14285714285714,5,0.1911111111111111,1140.901612487365,128.14285714285714
config_B,train,1850000,0.3466666666666666,0.44266309681737714,760.0803633290864,375.4758873488135,72.66914682539682,5,0.3466666666666666,760.0803633290864,72.66914682539682
config_B,train,1900000,0.3333333333333333,0.42339019740572553,681.2750119965915,445.54518096492575,68.1997311827957,5,0.3333333333333333,681.2750119965915,68.1997311827957
config_B,train,1950000,0.36444444444444446,0.4484816634703539,708.7616400745779,455.0310513805862,66.27260981912144,5,0.36444444444444446,708.7616400745779,66.27260981912144
config_B,train,2000000,0.4133333333333333,0.5267182346999504,651.6061855431844,584.7700758718412,96.36616161616162,5,0.4133333333333333,651.6061855431844,96.36616161616162
config_B,train,2050000,0.4311111111111111,0.5231905915263848,574.7303577656857,490.30246214880657,70.54603174603174,5,0.4311111111111111,574.7303577656857,70.54603174603174
config_B,train,2100000,0.42666666666666664,0.4625212707821402,647.1543702674364,532.9427802540955,70.15219867851447,5,0.42666666666666664,647.1543702674364,70.15219867851447
config_B,train,2150000,0.46222222222222226,0.4927624324304916,684.3029826205235,669.1738895781638,65.60894702842377,5,0.46222222222222226,684.3029826205235,65.60894702842377
config_B,train,2200000,0.49333333333333335,0.5002221728614418,640.6084447020312,581.0928006862007,61.11640211640212,5,0.49333333333333335,640.6084447020312,61.11640211640212
config_B,train,2250000,0.5155555555555555,0.49675490143406276,657.2683873212438,572.5483635461482,62.3020202020202,5,0.5155555555555555,657.2683873212438,62.3020202020202
config_B,train,2300000,0.5244444444444445,0.5029787811836476,660.3148091102755,556.8724236425618,65.6037037037037,5,0.5244444444444445,660.3148091102755,65.6037037037037
config_B,train,2350000,0.52,0.5019960159204453,714.6710249648598,620.3887111191244,77.62962962962963,5,0.52,714.6710249648598,77.62962962962963
config_B,train,2400000,0.52,0.5019960159204453,657.5507271638198,607.1379369584917,68.90123456790123,5,0.52,657.5507271638198,68.90123456790123
config_B,train,2450000,0.4666666666666666,0.49839247760012895,839.7264726492922,792.8755951765196,65.51679292929293,5,0.4666666666666666,839.7264726492922,65.51679292929293
config_B,train,2500000,0.5288888888888889,0.5041555707380142,655.2000000045839,579.3668153231665,61.694252873563215,5,0.5288888888888889,655.2000000045839,61.694252873563215
config_C,test,50000,0.0,0.0,17.05764202674087,7.123605717773219,,5,0.0,17.05764202674087,
config_C,test,100000,0.0,0.0,17.011217495769408,9.370679735257625,,5,0.0,17.011217495769408,
config_C,test,150000,0.0,0.0,27.373517955631304,6.3724722142004335,,5,0.0,27.373517955631304,
config_C,test,200000,0.0,0.0,53.42852668261732,76.45235105472167,,5,0.0,53.42852668261732,
config_C,test,250000,0.0,0.0,21.892594735433608,10.433159448977694,,5,0.0,21.892594735433608,
config_C,test,300000,0.0,0.0,50.976380445133074,76.56183721841202,,5,0.0,50.976380445133074,
config_C,test,350000,0.0,0.0,99.89441765913796,134.78772707699306,,5,0.0,99.89441765913796,
config_C,test,400000,0.0,0.0,17.222999206700713,6.249650722230996,,5,0.0,17.222999206700713,
config_C,test,450000,0.0,0.0,20.669332443062814,6.823626157746047,,5,0.0,20.669332443062814,
config_C,test,500000,0.0,0.0,14.745279526368112,8.335638591978983,,5,0.0,14.745279526368112,
config_C,test,550000,0.0,0.0,54.30388076269384,93.72352105586549,,5,0.0,54.30388076269384,
config_C,test,600000,0.0,0.0,141.21106864687917,132.27810802217874,,5,0.0,141.21106864687917,
config_C,test,650000,0.0,0.0,51.93454554331139,88.97318948434683,,5,0.0,51.93454554331139,
config_C,test,700000,0.0,0.0,49.099826620776746,79.1460241396047,,5,0.0,49.099826620776746,
config_C,test,750000,0.0,0.0,12.352760082925492,4.606629074785991,,5,0.0,12.352760082925492,
config_C,test,800000,0.0,0.0,111.52730595730903,190.0582647447412,,5,0.0,111.52730595730903,
config_C,test,850000,0.0,0.0,104.95872419825805,163.10947715848468,,5,0.0,104.95872419825805,
config_C,test,900000,0.0,0.0,52.67298959040505,62.53838070816603,,5,0.0,52.67298959040505,
config_C,test,950000,0.0,0.0,102.6237404187256,122.96501874928535,,5,0.0,102.6237404187256,
config_C,test,1000000,0.0,0.0,136.09438078879086,150.8807270000243,,5,0.0,136.09438078879086,
config_C,test,1050000,0.0,0.0,175.80287811552117,122.46145587943353,,5,0.0,175.80287811552117,
config_C,test,1100000,0.0,0.0,36.82500354073891,36.29477726243688,,5,0.0,36.82500354073891,
config_C,test,1150000,0.0,0.0,118.03676111694358,205.013969391554,,5,0.0,118.03676111694358,
config_C,test,1200000,0.0,0.0,162.1009639403694,166.37457030601655,,5,0.0,162.1009639403694,
config_C,test,1250000,0.0,0.0,270.95995328616914,280.22389619825213,,5,0.0,270.95995328616914,
