config_name,checkpoint_step,mean_test_success_rate,mean_test_avg_return,mean_first_success_step,n
config_E,1450000,0.48,92.44180589529901,50.37777777777777,5
config_A,1280000,0.48,55.49376721886887,64.8,5
config_A,1670000,0.48,50.18246751694254,50.55833333333334,5
config_A,1330000,0.48,46.77673795933972,61.77083333333333,5
config_A,1410000,0.48,46.10465022219989,54.2375,5
config_A,1740000,0.48,41.30967884571976,51.28333333333333,5
config_C,2030000,0.44000000000000006,509.23259985348295,55.0,5
config_D,990000,0.44000000000000006,497.72482159394457,69.54166666666666,5
config_D,860000,0.44000000000000006,472.76812413606166,121.16666666666667,5
config_D,940000,0.44000000000000006,455.96305718719907,95.53333333333333,5
config_C,1650000,0.44000000000000006,444.3964836313821,58.79999999999999,5
config_C,1930000,0.44000000000000006,434.14521318686695,62.22222222222222,5
config_C,2010000,0.44000000000000006,431.32537649108616,58.95,5
config_C,2350000,0.44000000000000006,408.3103809278247,59.5625,5
config_C,1980000,0.44000000000000006,356.6098962261269,67.02083333333333,5
config_C,1770000,0.44000000000000006,344.05451262837715,64.97222222222223,5
config_C,1760000,0.44000000000000006,341.3137330265806,86.79166666666667,5
config_C,2150000,0.44000000000000006,339.69699263271815,60.78333333333333,5
config_A,1000000,0.44000000000000006,328.79457920719466,62.449999999999996,5
config_C,1830000,0.44000000000000006,289.64490767507414,69.83333333333333,5
config_C,1970000,0.44000000000000006,275.193715494663,66.94444444444444,5
config_C,2240000,0.44000000000000006,271.44569797094516,55.125,5
config_C,1710000,0.44000000000000006,265.891029891944,74.25,5
config_C,1900000,0.44000000000000006,226.38838746646633,60.388888888888886,5
config_E,1000000,0.44000000000000006,219.87261085771507,60.138888888888886,5
config_E,1550000,0.44000000000000006,215.44253741994402,88.4375,5
config_E,1500000,0.44000000000000006,126.43694500577092,47.138888888888886,5
config_A,1070000,0.44000000000000006,117.05499098737891,55.69444444444445,5
config_E,1100000,0.44000000000000006,101.25111948858746,53.31111111111111,5
config_E,2150000,0.44000000000000006,93.82971747950884,68.60000000000001,5
config_C,1630000,0.4,605.9543102864099,58.88888888888889,5
config_C,1790000,0.4,598.3995918010261,82.89583333333333,5
config_D,840000,0.4,548.8834142007316,150.5,5
config_C,1800000,0.4,548.109182226938,76.58333333333333,5
config_C,2050000,0.4,542.6011074399277,56.416666666666664,5
config_C,1640000,0.4,503.94105659242143,58.055555555555564,5
config_C,2410000,0.4,492.5465785836521,86.65,5
config_C,1340000,0.4,485.29034622447796,122.7,5
config_C,1660000,0.4,484.1614599743264,60.638888888888886,5
config_C,2140000,0.4,455.61057172872216,59.25,5
config_C,2130000,0.4,454.48082420222727,62.75,5
config_C,1940000,0.4,451.4650768528324,62.694444444444436,5
config_C,1950000,0.4,439.82981913277035,64.16666666666667,5
config_C,2060000,0.4,428.23972341856535,54.833333333333336,5
config_D,980000,0.4,414.2071305348224,104.0,5
config_C,2360000,0.4,399.19691603592986,57.71666666666667,5
config_C,1700000,0.4,391.0559658549433,74.85416666666667,5
config_C,1880000,0.4,377.9488320786319,58.583333333333336,5
config_C,1870000,0.4,376.34584970341973,64.3611111111111,5
config_C,2310000,0.4,372.407433113755,61.1875,5
config_C,1350000,0.4,370.81099798370917,73.5,5
config_C,2400000,0.4,369.2469193956317,67.775,5
config_C,1860000,0.4,359.82311954361705,69.05555555555556,5
config_C,1670000,0.4,358.2271902374631,60.333333333333336,5
config_C,1780000,0.4,341.29268913970884,59.75,5
config_C,2090000,0.4,341.1125160722158,64.75,5
config_C,2000000,0.4,336.88245635041403,60.75,5
config_C,1920000,0.4,325.2003283796482,60.80555555555555,5
config_C,1470000,0.4,321.34169547070445,60.22222222222223,5
config_C,2120000,0.4,319.9853828371264,58.041666666666664,5
config_C,2160000,0.4,318.5591101001508,58.354166666666664,5
config_C,1580000,0.4,310.2334081662758,63.9,5
config_C,2260000,0.4,308.80597394310035,52.0,5
config_C,2100000,0.4,306.0539546268475,71.85416666666666,5
config_C,1730000,0.4,300.809531686018,71.27083333333333,5
config_C,1460000,0.4,299.8739450221857,58.888888888888886,5
config_C,1740000,0.4,280.7953681335137,69.77083333333334,5
config_D,830000,0.4,278.67788477720995,90.64583333333333,5
config_C,1960000,0.4,272.56786193016035,68.02777777777777,5
config_C,1810000,0.4,271.3126263747391,69.41666666666667,5
config_C,2390000,0.4,268.35195069265905,70.48333333333333,5
config_C,2330000,0.4,267.2272979556935,55.5,5
config_C,2270000,0.4,264.6801000594592,65.3125,5
config_C,2250000,0.4,264.44545771985185,55.229166666666664,5
config_E,1050000,0.4,263.5027250153142,64.36111111111111,5
config_C,2220000,0.4,251.70998260236155,57.25,5
config_A,1010000,0.4,242.21522516365312,99.33333333333331,5
config_E,1800000,0.4,211.1618694725741,50.416666666666664,5
config_C,1750000,0.4,202.97295888881132,59.444444444444436,5
config_E,1200000,0.4,161.98731309556885,70.58333333333333,5
config_E,1750000,0.4,141.74666249591195,55.37777777777777,5
config_A,1870000,0.4,133.068844151066,51.97777777777778,5
config_E,1300000,0.4,113.65657726516027,47.27777777777778,5
config_C,2020000,0.36000000000000004,527.7968023699607,55.125,5
config_B,990000,0.36,761.7767865659519,92.5,5
config_D,950000,0.36,538.6139470724858,104.04166666666666,5
config_C,1620000,0.36,538.5994734894496,69.02777777777777,5
config_C,2430000,0.36,534.3682857200392,57.875,5
config_C,2040000,0.36,525.3442277282973,57.361111111111114,5
config_D,820000,0.36,491.9816814605888,117.08333333333333,5
config_C,2420000,0.36,479.90408550440816,58.125,5
config_C,1270000,0.36,458.0967615872288,62.26666666666667,5
config_C,1370000,0.36,444.40767295176585,64.77777777777777,5
config_C,1240000,0.36,443.2492372444164,54.916666666666664,5
config_D,870000,0.36,443.0624674023549,83.875,5
config_C,2450000,0.36,435.072435062901,73.39999999999999,5
config_D,910000,0.36,433.31025808382054,76.83333333333333,5
config_C,1610000,0.36,431.21298016332395,69.08333333333333,5
config_D,850000,0.36,425.3700952355738,78.20833333333333,5
config_D,890000,0.36,413.9638952012671,99.41666666666666,5
config_C,1220000,0.36,411.8982432578118,75.66666666666667,5
config_C,1260000,0.36,397.9193278876194,62.083333333333336,5
config_C,1500000,0.36,397.27365089869267,59.583333333333336,5
config_D,780000,0.36,392.4146751442486,139.33333333333331,5
config_C,1420000,0.36,391.1827250465029,63.111111111111114,5
config_C,1200000,0.36,390.2818349372614,53.577777777777776,5
config_C,2110000,0.36,388.79333677813116,60.666666666666664,5
config_C,1430000,0.36,377.6014193265351,62.444444444444436,5
config_C,1850000,0.36,345.1031853653222,80.1111111111111,5
config_C,1600000,0.36,338.3488488186915,105.22222222222221,5
config_C,1080000,0.36,320.3891706631453,68.08333333333333,5
config_C,1030000,0.36,287.96975132502257,55.083333333333336,5
config_C,2280000,0.36,287.1568745701185,61.0,5
config_D,960000,0.36,278.44694260476547,57.72222222222222,5
config_C,1480000,0.36,275.13604839232033,57.666666666666664,5
config_C,1570000,0.36,251.16470653125984,75.94444444444444,5
config_D,800000,0.36,250.96692467322865,82.0625,5
config_C,2170000,0.36,247.21125758986744,66.29166666666667,5
config_C,1720000,0.36,245.3016291404836,60.52777777777777,5
config_C,2190000,0.36,240.88566193162802,55.958333333333336,5
config_E,1250000,0.36,211.51487834084142,55.72222222222223,5
config_E,1850000,0.36,122.11081085123041,51.611111111111114,5
config_E,2100000,0.36,64.39514130474632,50.4,5
config_E,2050000,0.36,54.76446692611721,51.93333333333334,5
config_B,960000,0.32,713.1697022146129,128.7,5
config_D,930000,0.32,655.9868152052943,51.333333333333336,5
config_C,2440000,0.32,595.0961754464198,51.416666666666664,5
config_D,920000,0.32,583.138212225198,106.16666666666666,5
config_C,1280000,0.32,567.7259556507968,55.53333333333333,5
config_C,1100000,0.32,508.5223540241685,67.55555555555556,5
config_D,900000,0.32,500.46780644521766,81.79166666666666,5
config_C,1210000,0.32,472.1003585954886,59.75,5
config_D,880000,0.32,465.27929112515193,116.77777777777777,5
config_A,970000,0.32,458.5999945131278,60.0,5
config_C,1230000,0.32,442.539634725341,52.22222222222222,5
config_C,1490000,0.32,434.3890526984238,60.166666666666664,5
config_C,1070000,0.32,431.14845126781137,54.97222222222222,5
config_C,1540000,0.32,426.94547248853485,64.22222222222223,5
config_C,1130000,0.32,388.82305119251055,51.61111111111111,5
config_C,1440000,0.32,381.3149907431072,78.05555555555556,5
config_C,2490000,0.32,379.9237661852835,55.75,5
config_C,1040000,0.32,378.28958991167667,54.416666666666664,5
config_C,1380000,0.32,377.34850048311773,61.444444444444436,5
config_C,1590000,0.32,372.1113755569716,66.69444444444444,5
config_C,2500000,0.32,362.6950856034326,66.76666666666667,5
config_C,1110000,0.32,361.7461921276871,52.916666666666664,5
config_A,980000,0.32,360.93539377713097,60.27777777777777,5
config_C,1250000,0.32,333.08342288774435,53.97222222222222,5
config_C,1050000,0.32,319.6920502884778,50.05555555555555,5
config_C,2200000,0.32,295.7582954245908,64.58333333333333,5
config_C,1530000,0.32,242.94899934249693,86.1111111111111,5
config_A,990000,0.32,231.3739617439819,56.77777777777777,5
config_C,1680000,0.32,227.91853178123898,61.25,5
config_C,2180000,0.32,221.42286538443932,54.444444444444436,5
config_A,850000,0.32,193.2447539438293,63.77777777777777,5
config_E,2000000,0.32,118.62727887851433,52.4,5
config_E,2200000,0.32,51.55139836756928,63.166666666666664,5
config_C,1990000,0.31999999999999995,431.8751627133279,62.583333333333336,5
config_D,790000,0.31999999999999995,361.91504385649796,75.66666666666666,5
config_C,2480000,0.28,539.0445060176864,72.375,5
config_D,700000,0.28,452.58590287117033,115.0,5
config_C,1550000,0.28,312.5500579953763,61.583333333333336,5
config_C,1120000,0.28,294.95279036528405,50.833333333333336,5
config_A,780000,0.28,210.37649851117675,84.08333333333333,5
config_D,730000,0.27999999999999997,668.6313870191044,151.61111111111111,5
config_C,2070000,0.27999999999999997,527.6046597048129,47.444444444444436,5
config_C,1000000,0.27999999999999997,518.4654293423281,59.6,5
config_C,1020000,0.27999999999999997,479.2800715649003,68.93333333333334,5
config_B,970000,0.27999999999999997,470.068311435631,119.22222222222221,5
config_C,1160000,0.27999999999999997,456.8367112921945,60.0,5
config_C,2340000,0.27999999999999997,428.50713623763534,56.41666666666667,5
config_C,1360000,0.27999999999999997,403.272876737126,63.333333333333336,5
config_C,1090000,0.27999999999999997,383.53475129158176,50.44444444444445,5
config_C,1150000,0.27999999999999997,380.9720295410662,51.333333333333336,5
config_C,1390000,0.27999999999999997,359.40476709377106,54.38888888888889,5
config_C,1410000,0.27999999999999997,355.64574726283143,58.611111111111114,5
config_C,1010000,0.27999999999999997,351.77391049505684,57.666666666666664,5
config_C,1060000,0.27999999999999997,351.63350715325237,51.333333333333336,5
config_C,1510000,0.27999999999999997,294.0005898741848,94.77777777777777,5
config_B,840000,0.27999999999999997,270.2821956473141,92.95,5
config_C,1450000,0.27999999999999997,263.8370709304457,60.61111111111111,5
config_A,880000,0.27999999999999997,248.87496556479022,62.333333333333336,5
config_A,830000,0.27999999999999997,244.24992575020377,59.055555555555564,5
config_C,1890000,0.27999999999999997,222.47276855460842,58.0,5
config_B,830000,0.27999999999999997,201.73998359520357,105.08333333333333,5
config_E,1150000,0.27999999999999997,189.05868348508406,58.0,5
config_D,650000,0.27999999999999997,187.4756104559405,85.66666666666667,5
config_A,810000,0.27999999999999997,187.35032833597415,69.55555555555556,5
config_E,1950000,0.27999999999999997,134.98847133634354,93.91666666666667,5
config_A,820000,0.27999999999999997,129.401999520245,62.88888888888889,5
config_E,2300000,0.27999999999999997,78.08056230319242,53.333333333333336,5
config_C,1180000,0.24000000000000005,443.63497426947595,57.25,5
config_C,1170000,0.24000000000000005,441.6180599381963,62.0,5
config_D,740000,0.24000000000000005,391.46262701929606,92.875,5
config_C,1190000,0.24000000000000005,378.9694600458781,60.25,5
config_D,760000,0.24000000000000005,306.50407209533165,70.25,5
config_C,990000,0.24000000000000005,284.24930583382064,157.33333333333334,5
config_A,910000,0.24000000000000005,232.05660338089734,64.16666666666667,5
config_A,900000,0.24000000000000005,186.1542918798409,62.166666666666664,5
config_D,770000,0.24000000000000005,181.72962775482557,86.625,5
config_A,840000,0.24000000000000005,166.05874774516346,60.166666666666664,5
config_B,640000,0.24000000000000005,157.69787160751363,124.0,5
config_A,860000,0.24000000000000005,141.8574063505069,63.0,5
config_B,680000,0.24000000000000005,94.56126521423354,131.125,5
config_B,980000,0.24,802.797860677803,123.61111111111113,5
config_B,930000,0.24,675.2676487994283,143.61111111111111,5
config_B,950000,0.24,574.9947296951755,169.88888888888889,5
config_C,1330000,0.24,527.523791650007,55.0,5
config_D,710000,0.24,494.0237203633866,165.27777777777774,5
config_C,1290000,0.24,446.3351227484827,58.55555555555555,5
config_C,1310000,0.24,443.8904677091623,73.75,5
config_C,1320000,0.24,423.5202244000099,49.833333333333336,5
config_C,2470000,0.24,413.8270405783671,84.41666666666667,5
config_C,1560000,0.24,397.195505362211,61.416666666666664,5
config_C,1400000,0.24,356.18947300422985,61.888888888888886,5
config_C,2460000,0.24,354.19897003972045,65.33333333333333,5
config_A,940000,0.24,346.1897670379565,68.94444444444444,5
config_D,680000,0.24,315.0437906378729,74.27777777777777,5
config_D,690000,0.24,314.7039465209022,85.83333333333333,5
config_C,1140000,0.24,298.13481626956093,50.333333333333336,5
config_D,810000,0.24,294.737764170333,58.88888888888889,5
config_B,650000,0.24,287.9101004089788,220.66666666666663,5
config_C,1690000,0.24,283.7547790436866,66.55555555555556,5
config_D,640000,0.24,283.16335533540627,118.83333333333333,5
config_C,980000,0.24,280.91997241414185,232.7,5
config_D,630000,0.24,280.3470540956294,146.08333333333334,5
config_D,670000,0.24,264.9602913475142,83.66666666666667,5
config_D,660000,0.24,264.4193502788267,73.61111111111111,5
config_A,890000,0.24,250.87245209084207,64.05555555555556,5
config_C,1520000,0.24,231.83605370350065,67.33333333333334,5
config_C,2080000,0.24,170.21625088958515,54.66666666666667,5
config_A,870000,0.24,163.7380369187506,59.61111111111111,5
config_C,930000,0.24,143.20485082092804,154.1,5
config_E,2500000,0.24,126.06285929074848,50.05555555555555,5
config_E,2350000,0.24,114.04309763526416,50.22222222222222,5
config_E,2250000,0.24,70.04810864674863,51.583333333333336,5
config_B,940000,0.2,715.4871930697648,146.58333333333331,5
config_B,920000,0.2,602.3503335414791,128.0,5
config_C,1300000,0.2,510.94329017310037,48.55555555555555,5
config_B,860000,0.2,474.2998230126116,175.75,5
config_D,610000,0.2,428.9651890168292,136.5,5
config_A,960000,0.2,427.75958669191584,63.0,5
config_A,950000,0.2,418.3586447208653,60.0,5
config_D,600000,0.2,415.3263748792903,131.0,5
config_B,660000,0.2,396.7212240641024,109.25,5
config_D,750000,0.2,356.4117052575312,71.75,5
config_B,890000,0.2,334.81580220982926,94.33333333333333,5
config_B,670000,0.2,313.7871803779643,106.91666666666667,5
config_B,800000,0.2,305.02631392094526,138.4,5
config_A,800000,0.2,273.99072875096874,70.16666666666667,5
config_B,700000,0.2,221.489741026446,136.5,5
config_E,2450000,0.2,221.03707538318804,47.333333333333336,5
config_B,880000,0.2,202.31638812008666,102.66666666666667,5
config_C,960000,0.2,192.9817649113173,148.625,5
config_C,950000,0.2,190.98527528031224,255.875,5
config_B,810000,0.2,185.0467858002932,161.88888888888889,5
config_B,760000,0.2,170.66162524959836,168.33333333333334,5
config_C,970000,0.2,168.46368341510205,146.875,5
config_B,610000,0.2,149.44829743015913,69.0,5
config_E,2400000,0.2,147.9577459585457,48.0,5
config_C,940000,0.2,135.2250619993227,111.6,5
config_B,600000,0.2,116.2337985265116,62.6,5
config_E,900000,0.2,86.59715471813081,65.5,5
config_D,720000,0.16,624.236616924627,114.66666666666667,5
config_D,620000,0.16,406.77652068175166,96.66666666666666,5
config_B,900000,0.16,367.02850504716724,107.16666666666667,5
config_A,750000,0.16,361.79492967174303,104.83333333333333,5
config_B,870000,0.16,349.19151595418083,96.83333333333333,5
config_A,790000,0.16,344.0434524569498,56.5,5
config_A,680000,0.16,320.24752582197095,76.83333333333333,5
config_B,780000,0.16,311.2774970334218,190.83333333333334,5
config_A,930000,0.16,301.73004140764334,54.25,5
config_A,690000,0.16,283.80860185636163,56.5,5
config_B,820000,0.16,269.78173171326006,105.16666666666667,5
config_B,690000,0.16,255.2632813128285,135.25,5
config_B,580000,0.16,254.05208648952294,148.75,5
config_A,920000,0.16,236.7458246848527,57.5,5
config_B,630000,0.16,234.06240150774448,157.83333333333331,5
config_B,570000,0.16,204.90113436143957,142.0,5
config_E,800000,0.16,177.54503740272452,95.25,5
config_A,570000,0.16,169.72641635211372,80.0,5
config_B,590000,0.16,151.88158732805437,55.5,5
config_C,880000,0.16,149.01077679349015,176.25,5
config_B,620000,0.16,146.5533617346767,81.0,5
config_C,900000,0.16,133.71867521779384,64.66666666666666,5
config_A,670000,0.15999999999999998,338.9479942150982,45.0,5
config_D,550000,0.12000000000000002,533.696085708146,93.5,5
config_B,850000,0.12000000000000002,496.0115446376741,95.5,5
config_A,640000,0.12000000000000002,452.6869056230263,66.0,5
config_A,650000,0.12000000000000002,437.97614801278405,63.666666666666664,5
config_D,590000,0.12000000000000002,421.94561592284583,120.25,5
config_D,560000,0.12000000000000002,418.875686332604,79.75,5
config_B,790000,0.12000000000000002,397.3104227279026,91.75,5
config_A,610000,0.12000000000000002,392.59145510780905,47.5,5
config_A,770000,0.12000000000000002,332.72080287797957,97.5,5
config_A,660000,0.12000000000000002,316.07813355195253,55.5,5
config_A,720000,0.12000000000000002,255.13596751636155,142.5,5
config_E,600000,0.12000000000000002,236.32314068568658,51.0,5
config_C,840000,0.12000000000000002,233.7147202794541,145.25,5
config_A,470000,0.12000000000000002,228.94310469645197,66.25,5
config_B,730000,0.12000000000000002,218.43925930621626,99.75,5
config_D,450000,0.12000000000000002,205.24476513407512,159.5,5
config_B,750000,0.12000000000000002,192.87766585574656,103.5,5
config_A,430000,0.12000000000000002,139.56267689430626,57.25,5
config_D,420000,0.12000000000000002,123.41215535161578,102.5,5
config_A,560000,0.12000000000000002,99.99620992015481,54.0,5
config_E,950000,0.12000000000000002,99.83510353602887,52.5,5
config_D,580000,0.12,371.6791813465919,78.66666666666667,5
config_A,580000,0.12,249.77279943878239,36.0,5
config_B,720000,0.12,150.71101820486894,109.66666666666669,5
config_C,910000,0.12,133.04757975028707,55.0,5
config_D,540000,0.08,520.6581060348838,116.0,5
config_B,910000,0.08,450.78504207311346,120.5,5
config_A,740000,0.08,390.8693477018363,41.5,5
config_A,620000,0.08,368.80655324410003,48.5,5
config_A,760000,0.08,365.2123743840149,42.0,5
config_A,710000,0.08,360.4577579922968,59.0,5
config_A,700000,0.08,344.3737711400209,77.5,5
config_B,770000,0.08,331.0517553628521,121.0,5
config_D,510000,0.08,318.7280897309464,192.5,5
config_D,440000,0.08,288.1960561574958,160.0,5
config_A,600000,0.08,279.09495814323543,211.5,5
config_A,530000,0.08,249.4012617146571,35.0,5
config_A,440000,0.08,246.30601552474482,70.0,5
config_A,730000,0.08,242.5207527423835,101.0,5
config_A,400000,0.08,241.49736138003695,54.0,5
config_D,500000,0.08,237.21276095976464,102.5,5
config_E,850000,0.08,235.77815283967138,58.5,5
config_A,460000,0.08,227.52498835326415,39.0,5
config_C,830000,0.08,219.23980870494634,285.0,5
config_D,430000,0.08,217.81048254472208,99.0,5
config_B,740000,0.08,209.03579192348698,137.5,5
config_A,540000,0.08,193.52553854381836,40.5,5
config_E,550000,0.08,184.3239186507422,219.5,5
config_A,520000,0.08,181.8889321920828,35.5,5
config_E,750000,0.08,176.3029061837859,251.0,5
config_D,470000,0.08,150.2440933992837,88.0,5
config_A,550000,0.08,140.18811232776847,35.5,5
config_A,500000,0.08,129.37685377569724,47.0,5
config_A,390000,0.08,121.52829908967439,48.0,5
config_C,760000,0.08,118.38148617508878,61.5,5
config_A,480000,0.08,115.01539512804243,44.0,5
config_C,790000,0.08,102.04885010623289,84.0,5
config_E,700000,0.08,87.99953539626857,246.5,5
config_C,320000,0.08,66.80080342053671,391.0,5
config_C,710000,0.08,66.57572332543415,78.0,5
config_C,770000,0.08,56.03612971018076,68.5,5
config_C,600000,0.08,38.246013885515396,116.0,5
config_C,690000,0.08,37.12307303700578,91.0,5
config_C,680000,0.08,36.36325636961071,67.0,5
config_D,570000,0.04,649.008182203375,65.0,5
config_D,520000,0.04,413.785021995193,155.0,5
config_E,500000,0.04,304.7375515911166,35.0,5
config_A,630000,0.04,289.68398062879066,36.0,5
config_A,450000,0.04,261.2530268602681,37.0,5
config_C,890000,0.04,248.15941474264224,58.0,5
config_D,530000,0.04,240.72395715524326,460.0,5
config_A,510000,0.04,218.81367604499437,35.0,5
config_C,860000,0.04,217.79746329606505,135.0,5
config_C,800000,0.04,204.2325807697347,123.0,5
config_C,850000,0.04,199.18355897128234,95.0,5
config_D,460000,0.04,191.244008566579,72.0,5
config_B,710000,0.04,174.8775583690032,225.0,5
config_D,490000,0.04,168.5441366891631,58.0,5
config_A,590000,0.04,147.04300283244618,129.0,5
config_A,420000,0.04,141.2108195422292,52.0,5
config_E,400000,0.04,140.58562847161085,54.0,5
config_C,360000,0.04,110.62038619896946,197.0,5
config_A,100000,0.04,107.5694370760491,78.0,5
config_C,700000,0.04,106.16526767247896,310.0,5
config_A,300000,0.04,100.52416625024452,90.0,5
config_A,270000,0.04,93.38463132997516,62.0,5
config_A,110000,0.04,92.89146985387923,85.0,5
config_A,120000,0.04,88.87478125104411,95.0,5
config_A,80000,0.04,88.48004954546812,81.0,5
config_A,130000,0.04,85.79272488637858,184.0,5
config_C,430000,0.04,82.69828022191504,160.0,5
config_C,650000,0.04,77.23017240503677,243.0,5
config_C,520000,0.04,72.06081353188112,117.0,5
config_D,400000,0.04,67.32713975022052,105.0,5
config_C,670000,0.04,63.485488427923414,45.0,5
config_C,740000,0.04,62.60576955632854,79.0,5
config_C,330000,0.04,54.35827453237435,239.0,5
config_A,310000,0.04,50.86209481676265,59.0,5
config_C,510000,0.04,50.152721527763916,118.0,5
config_E,450000,0.04,44.98326069865246,211.0,5
config_C,630000,0.04,43.79084473310509,82.0,5
config_A,250000,0.04,42.437995103699585,66.0,5
config_C,640000,0.04,41.747835798855206,253.0,5
config_E,650000,0.04,41.52307946262604,70.0,5
config_C,610000,0.04,40.194652531708016,146.0,5
config_A,260000,0.04,38.22404164866599,63.0,5
config_C,730000,0.04,37.78531415622598,220.0,5
config_A,200000,0.04,37.55018143214612,102.0,5
config_C,570000,0.04,37.12771412652676,82.0,5
config_A,280000,0.04,35.05778568198537,68.0,5
config_C,560000,0.04,34.63910496295959,67.0,5
config_A,290000,0.04,34.48296763410103,77.0,5
config_C,530000,0.04,32.42551686510935,67.0,5
config_C,590000,0.04,30.990249020692552,90.0,5
config_C,660000,0.04,30.94041375145911,44.0,5
config_C,580000,0.04,30.933701252900704,87.0,5
config_E,250000,0.04,29.532286308178204,65.0,5
config_B,560000,0.0,335.2942641383888,,5
config_A,360000,0.0,211.7546780526315,,5
config_C,920000,0.0,208.78371494348767,,5
config_B,550000,0.0,194.91007634294584,,5
config_D,480000,0.0,193.88755426548624,,5
config_A,410000,0.0,192.2457814064857,,5
config_B,540000,0.0,186.37141997004386,,5
config_C,810000,0.0,183.00522180615388,,5
config_B,490000,0.0,177.5061729083776,,5
config_A,490000,0.0,173.47673812517687,,5
config_E,350000,0.0,168.60284018150475,,5
config_E,300000,0.0,165.99928910672878,,5
config_C,720000,0.0,155.84823023779526,,5
config_C,750000,0.0,150.85451995454915,,5
config_B,480000,0.0,145.6203862740462,,5
config_B,530000,0.0,143.4233679125928,,5
config_D,390000,0.0,142.6619174347933,,5
config_A,320000,0.0,131.499143650542,,5
config_A,370000,0.0,130.81932752039785,,5
config_C,870000,0.0,130.05529675566868,,5
config_A,350000,0.0,116.34841875892934,,5
config_B,470000,0.0,115.69576166281959,,5
config_B,520000,0.0,114.85374193704772,,5
config_D,310000,0.0,112.6279737622057,,5
config_D,330000,0.0,111.3595459811585,,5
config_B,510000,0.0,107.38021393238587,,5
config_A,140000,0.0,105.74148067022706,,5
config_D,270000,0.0,103.56603373636536,,5
config_C,620000,0.0,103.47278847303498,,5
config_B,460000,0.0,103.20654889023281,,5
config_D,320000,0.0,101.76841273206769,,5
config_C,350000,0.0,91.60762570645106,,5
config_B,500000,0.0,90.54731455797958,,5
config_A,240000,0.0,88.39864015092995,,5
config_A,380000,0.0,87.90321856220226,,5
config_D,300000,0.0,82.62833551746863,,5
config_D,410000,0.0,78.55765385674646,,5
config_D,380000,0.0,77.15601469477913,,5
config_C,820000,0.0,73.45084210577721,,5
config_D,260000,0.0,72.16224389959376,,5
config_D,250000,0.0,69.73411142737831,,5
config_D,340000,0.0,65.98634500502283,,5
config_D,350000,0.0,65.2649811028393,,5
config_A,340000,0.0,64.12997766840365,,5
config_A,170000,0.0,62.5391433056155,,5
config_D,370000,0.0,62.38665329955306,,5
config_B,440000,0.0,61.54841119417806,,5
config_C,390000,0.0,61.352860323788676,,5
config_B,330000,0.0,60.65129586908099,,5
config_B,450000,0.0,60.41311563639052,,5
config_D,240000,0.0,58.15673601769995,,5
config_C,290000,0.0,55.572843354958536,,5
config_A,70000,0.0,55.04880168015859,,5
config_C,300000,0.0,53.107088343995805,,5
config_D,230000,0.0,52.81584844565744,,5
config_D,360000,0.0,52.77623485225661,,5
config_C,260000,0.0,51.24405641392182,,5
config_C,310000,0.0,51.024044329520535,,5
config_C,240000,0.0,50.06988543924922,,5
config_C,270000,0.0,49.79663739486466,,5
config_C,370000,0.0,49.137933915840634,,5
config_C,550000,0.0,48.640198335289426,,5
config_A,210000,0.0,48.54303381025261,,5
config_C,250000,0.0,47.866970706166214,,5
config_C,420000,0.0,47.68622426537498,,5
config_C,490000,0.0,47.60502963964078,,5
config_D,130000,0.0,47.373689318508966,,5
config_C,500000,0.0,46.24729205023106,,5
config_C,340000,0.0,46.127477664189904,,5
config_A,220000,0.0,45.88455591841341,,5
config_A,150000,0.0,45.88319083299705,,5
config_D,220000,0.0,45.700188263097274,,5
config_C,400000,0.0,45.092705964737384,,5
config_D,110000,0.0,45.036331507923265,,5
config_C,160000,0.0,44.99534936484035,,5
config_A,160000,0.0,44.76348680069944,,5
config_C,180000,0.0,44.11001656489837,,5
config_C,220000,0.0,44.09201142403053,,5
config_C,410000,0.0,43.760078002123365,,5
config_C,190000,0.0,43.43368553253731,,5
config_B,250000,0.0,43.36689521827339,,5
config_C,210000,0.0,43.24375882075983,,5
config_C,380000,0.0,42.67889951288758,,5
config_C,450000,0.0,41.96287507542789,,5
config_A,180000,0.0,41.39784099320942,,5
config_B,190000,0.0,40.88314742306657,,5
config_C,480000,0.0,40.859430489430764,,5
config_D,180000,0.0,40.65710744658403,,5
config_B,160000,0.0,40.2038813464507,,5
config_B,210000,0.0,39.91225884087707,,5
config_C,280000,0.0,39.858349727561155,,5
config_B,200000,0.0,39.44023173496039,,5
config_C,540000,0.0,39.40900613351189,,5
config_A,40000,0.0,39.39919778653278,,5
config_B,140000,0.0,39.011702354514895,,5
config_B,220000,0.0,38.58715694646566,,5
config_C,170000,0.0,38.5599390402186,,5
config_C,470000,0.0,38.52676262921176,,5
config_A,90000,0.0,38.437534375634286,,5
config_B,420000,0.0,38.41787587009755,,5
config_B,280000,0.0,38.32462327492951,,5
config_E,150000,0.0,38.284816413449036,,5
config_B,430000,0.0,38.225329694078404,,5
config_C,200000,0.0,38.17328477630199,,5
config_C,230000,0.0,37.37811514404796,,5
config_D,280000,0.0,37.35535206247208,,5
config_B,260000,0.0,37.31715873609018,,5
config_B,290000,0.0,37.24072087158695,,5
config_B,150000,0.0,37.215198974100545,,5
config_C,440000,0.0,37.13868027111076,,5
config_B,100000,0.0,37.12220956001384,,5
config_D,170000,0.0,36.890099382522294,,5
