run_name,config_name,split_id,split_seed,train_seed,checkpoint_step,total_timesteps,group,success_rate,avg_return,std_return,avg_steps,std_steps,avg_first_success_step,episodes,model_path,vecnormalize_path
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,30000,500000,test,0.8,346.46788470292023,567.3619678574831,140.6,179.70264327493905,50.75,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_30000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_130000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,30000,500000,train,0.8222222222222222,268.9556350551135,472.98957291585583,130.77777777777777,171.68885149710528,50.945945945945944,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_30000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_130000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,35000,500000,test,0.6,327.49768702963433,329.4164376918775,228.2,221.92647431075005,47.0,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_35000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_135000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,35000,500000,train,0.6888888888888889,331.24946842146653,448.8031795400835,187.9777777777778,209.6889218595424,47.064516129032256,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_35000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_135000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,40000,500000,test,0.6,318.94469652240014,326.8037626503431,225.8,223.88693575106163,43.0,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_40000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_140000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,40000,500000,train,0.6666666666666666,275.0749657634357,316.38097725091944,195.17777777777778,215.5448176019589,42.766666666666666,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_40000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_140000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,45000,500000,test,0.6,314.87135167022404,324.8107915568525,224.4,225.02764274639682,40.666666666666664,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_45000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_145000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,45000,500000,train,0.6666666666666666,307.2964417605022,397.72802874376134,194.04444444444445,216.34560371524444,41.06666666666667,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_45000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_145000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,50000,500000,test,1.0,47.94643659943527,2.710210879507806,39.2,1.16619037896906,39.2,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_50000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_100000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,50000,500000,train,0.9555555555555556,113.40008212540597,300.4340821396074,59.955555555555556,94.90789817397955,39.48837209302326,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_50000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_100000_steps.pkl
