config_name,config_A,config_A,config_B,config_B,config_C,config_C,config_D,config_D,config_E,config_E
group,test,train,test,train,test,train,test,train,test,train
checkpoint_step,,,,,,,,,,
435000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9955555555555555
440000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733333333333334
445000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733333333333334
450000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733333333333334
455000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866666666666667
460000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733333333333334
465000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777779
470000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9822222222222223
475000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777779
480000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777779
485000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777779
490000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777779
495000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733333333333334
500000,1.0,1.0,0.8400000000000001,0.8844444444444445,0.96,0.9199999999999999,1.0,1.0,0.96,0.9555555555555555
