config_name,config_A,config_A,config_B,config_B,config_C,config_C,config_D,config_D,config_E,config_E
group,test,train,test,train,test,train,test,train,test,train
checkpoint_step,,,,,,,,,,
1180000,189.29626369782952,364.77750984635804,379.2055416315699,793.655267916232,437.52454983769394,351.66229226428266,516.3586766050001,245.69261980915044,,
1190000,175.4176748160137,247.9193223770216,1303.598030165934,767.0092981275934,524.5468320360974,416.7564696016849,213.86517730367572,283.81810191454093,,
1200000,164.6277797696406,246.80444618541588,670.3455686534195,811.9900144451553,577.7939032868171,392.4525688161524,195.26069292924132,211.01320371518523,158.16814055844964,227.3907703948565
1210000,455.23473124202326,224.07228047097738,800.103368966529,801.7991294222585,358.9054702264934,344.1735555281038,198.62937411346928,230.92251451498768,,
1220000,245.5759774488969,233.46052219608993,780.9877829681876,773.5801667712469,416.79493146206204,321.76708366827353,332.0420967532976,279.3642830302505,,
1230000,210.66029945556016,276.1411582333867,792.8504233201438,798.4764930075614,697.8039893516054,387.95790448435287,202.8387752342854,244.7796450449946,,
1240000,235.56080814546166,300.8364564184011,509.8446204454949,562.7426033786263,400.32938366135625,298.49821632920856,467.635741281263,202.44066262858846,,
1250000,193.30047371965148,264.06209167043926,770.9710407053076,691.8200847552223,623.3750529664562,322.15921434784127,210.54483412773033,242.21080925680417,172.96271924297713,163.99378046792833
1260000,202.83661682896258,231.18738059794106,350.2889358905019,645.235180092975,482.35105012640395,374.31382694684055,405.5094465324654,259.61554432685136,,
1270000,200.5563039874145,238.53845160548516,338.8703938356293,614.9576471573663,317.47581836902316,353.67051107060445,207.2873221803693,261.0630629119803,,
1280000,211.98482809021084,300.11230326007694,235.00337216004846,611.7980191616468,536.6305903937152,330.57817872429484,189.93687799660916,248.5860338170888,,
1290000,211.4092320299664,328.4085652981163,369.4420689535174,593.9380761836446,339.82152878711673,360.2765753475997,199.03995406012703,266.5185964271546,,
1300000,183.6789746138383,382.1699925569395,362.0640239933244,516.1673343719482,428.49684613802737,387.25681548310627,217.00327242245754,216.5718600368209,184.7208595995927,220.01118542393505
1310000,196.78178187305807,364.7593024112392,206.0203039031739,573.3847100185137,464.7742934995305,314.17535081047623,205.2780889952938,218.9098100728965,,
1320000,317.83202775737146,316.9880860388087,377.11445541488956,516.5191375683283,355.40008365949444,254.84094055618556,324.07111757107776,186.4206761480261,,
1330000,404.3282290412716,346.0989500614739,225.01358836068698,507.9503573529246,471.6374539169713,232.5970723652262,182.43225619455657,208.13917344277115,,
1340000,688.2601051471269,347.9397216123314,375.88113104473734,434.29659996978506,583.7576681559461,321.46797356730855,189.43403286125255,227.96217273836137,,
1350000,310.6533692495001,373.53225756072715,352.3382786774549,512.1148922245906,452.91676612934964,281.25781809717057,201.48531473901403,184.30805742340334,170.40279565070887,220.29528031542685
1360000,401.08727527177564,401.60091346080947,210.80641929808584,511.6644249716236,358.5338985133757,235.0816716690609,176.86289312820386,212.83130305371546,,
1370000,555.8113736109154,370.408860095157,509.7309643210284,522.2128061878317,374.46734692925054,193.5108172122828,175.57792423833388,195.75471414189693,,
1380000,644.9768616056699,363.8501658259596,334.07983123964533,406.0529426308612,316.8291302874055,228.34183509380085,171.62191197092199,208.92824572292676,,
1390000,350.7984266330294,390.9514442193642,515.63380835074,483.59160279189416,310.313780756403,210.05133225761475,182.55456705175445,244.87972755320175,,
1400000,521.6907982725886,539.6597555704384,378.1740300827041,374.954733039063,220.14829794829703,269.5730766870558,172.58034521743986,211.992865917852,161.65591319890746,258.03543296568307
1410000,423.60532733180816,510.6579380710855,381.6295189146717,443.5977790256541,333.36735194523925,260.16919095395417,182.90036621313567,193.8589315319274,,
1420000,359.0825045419894,442.7644783808536,364.8907300918489,424.0934132889639,317.2656728976242,301.9020737082336,285.6866348525432,193.6915670474581,,
1430000,607.826760113121,507.90396857951157,432.87479706649174,353.4108380046897,340.8102624822863,267.8760864039813,192.52768106619897,188.62205259874287,,
1440000,386.0049358968836,499.1816980443579,262.66372551610596,338.1169625662761,364.73425893466475,256.01645641407725,191.34516207819402,224.84299549394237,,
1450000,580.9429984340345,456.30074816618315,369.75761105530967,379.77167516363585,245.12259853372944,270.94015933220606,152.32630404675916,194.86480361902773,155.6882233903365,165.42570001372965
1460000,543.6063033064358,360.1871046839318,193.16181871641794,484.4907679544267,349.7913961781072,281.4671535070646,172.29033931465264,172.74678897694042,,
1470000,493.73228217970734,437.42845629741277,198.2573656225708,401.4519253144275,312.26920984048195,335.45922649080455,158.4796634528563,202.05756342627296,,
1480000,532.5846535677491,409.39045853577835,365.0208976253807,441.22602884006375,527.6889798816857,248.53789036618087,167.2282980788016,178.53432074023354,,
1490000,481.84038396608105,387.4853469073564,357.4242545647815,420.3163929348142,214.72286192863444,241.27362691479166,185.8041655943203,190.57392391810674,,
1500000,361.93712427530966,390.78789929312813,219.0843620445533,396.9123700045517,201.8934377257686,273.6422718235734,180.686697343889,209.10750267295967,163.40809790333205,269.9597393622286
1510000,520.4178308039538,386.9923238675911,352.37139011419833,405.8760289014714,234.51545030795518,268.8990468454407,350.96898505505726,221.79518771023763,,
1520000,494.6900089885588,414.6553808088135,474.6339559574968,387.2425792810983,241.47186628543128,245.89542476446277,299.5030344784984,254.24395183460555,,
1530000,471.80786252854824,375.2861508525597,470.6401308249515,257.18288299859057,216.79969739257314,297.69698387299616,199.0863445534613,246.197247219233,,
1540000,200.18313480678182,377.85056999665676,321.6007425844533,289.38705988405496,187.0808597970351,243.6142502719334,239.31250879838848,200.82461692135786,,
1550000,334.52539774596295,341.39779503421727,325.518895204477,309.20377805818333,190.60912437171757,248.57157803813735,172.28999155571685,217.98710189223442,178.78452600976564,262.73913746306215
1560000,484.1383222249955,386.93193348370465,291.93583931256194,349.662024582426,188.7322367136533,230.38037977533128,331.65452573240736,212.83032494838753,,
1570000,538.3942440089045,373.4267130134992,311.29146581515346,331.0837965746108,345.62057490362446,219.39035022268035,187.00924117725134,196.91177019313142,,
1580000,557.1691719067003,407.1415906989769,316.08991916851437,289.2638582909573,260.63214221900665,223.01160845000618,374.7466595723211,235.4765697605141,,
1590000,541.2076492215571,394.93890774647906,324.8040377010105,375.08075269590165,370.7012783047324,250.11684667419394,410.0309171486956,190.91847530189028,,
1600000,779.9449657722382,368.06462120536435,185.1541466258208,358.22495721513576,300.59007604993474,251.77976469566357,300.04108469631063,207.50145860362437,186.50784959296533,228.67690617266717
1610000,371.9852366714451,421.26672784723314,470.303691450062,334.7626060882547,338.6172879634447,255.68222983740688,234.58826884752975,184.82570016900323,,
1620000,836.5778213340003,536.9984470788282,426.28718701488106,287.85856797586484,344.0565466831991,260.4175845866076,374.21410804690566,177.70799178274413,,
1630000,829.3326751292146,421.6013033436878,328.2147304838777,430.9489298576829,205.9015599005089,237.47741682493697,192.74979626401412,198.20005768464927,,
1640000,571.0536865978552,387.77863383051147,316.28085737739104,314.0656246298646,206.90781194268033,256.70878061490396,370.7182748357685,212.15257237007214,,
1650000,333.1638048917051,262.75455047654003,151.67402150931758,265.28548644028257,173.5508452379544,221.57707835099237,177.7677891816185,181.80714855762935,167.42359312156174,215.54906597234057
1660000,332.93066077912107,326.8020492560315,298.6938123136786,265.56814840880577,188.11444403991698,234.660271509589,287.68424703293164,188.55935830746733,,
1670000,469.9476961139271,243.01009586671663,163.71050672152202,245.1102346318509,227.74635968416382,262.04610527964354,220.7330570858995,187.6667036135364,,
1680000,171.3152642127954,237.55370075682418,301.9092092333485,330.9870260660457,329.64173358205164,244.46638238162933,156.37785485876165,207.3216009130132,,
1690000,318.19938952166666,239.1812271820026,153.21080558573698,274.7599037120861,175.19692097257604,200.3649434781312,170.07281871976022,165.65023343534313,,
1700000,296.77432879383633,261.794510857648,191.19755911160513,234.4420461457483,238.82420675634347,204.2657404484716,202.61143708562054,195.62975081095843,164.07666762090645,207.11311164824988
