config_name,group,checkpoint_step,mean_success_rate,std_success_rate,mean_avg_return,std_avg_return,mean_first_success_step,n_runs,mean_success_rate_smooth,mean_avg_return_smooth,mean_first_success_step_smooth
config_A,test,10000,0.0,0.0,117.49978469221128,147.71680570008286,,5,0.0,117.49978469221128,
config_A,test,20000,0.08,0.10954451150103324,93.49474112145715,93.6338961568571,169.5,5,0.08,93.49474112145715,169.5
config_A,test,30000,0.04,0.0894427190999916,174.60719484529508,177.68327826036537,102.0,5,0.04,174.60719484529508,102.0
config_A,test,40000,0.04,0.0894427190999916,213.60165200750453,233.84086504858922,97.0,5,0.04,213.60165200750453,97.0
config_A,test,50000,0.08,0.10327955589886445,105.26796530534105,59.06740763524374,79.0,10,0.08,105.26796530534105,79.0
config_A,test,60000,0.04,0.0894427190999916,117.60653383995479,97.98905829224469,56.0,5,0.04,117.60653383995479,56.0
config_A,test,70000,0.04,0.0894427190999916,238.1636005290352,192.51032678111588,69.0,5,0.04,238.1636005290352,69.0
config_A,test,80000,0.04,0.0894427190999916,305.01146270025765,242.45505323720985,64.0,5,0.04,305.01146270025765,64.0
config_A,test,90000,0.0,0.0,405.28206088809463,520.7406548383659,,5,0.0,405.28206088809463,
config_A,test,100000,0.0,0.0,372.334507520876,308.51258199795916,,10,0.0,372.334507520876,
config_A,test,110000,0.0,0.0,532.9220418392431,660.6195073165851,,5,0.0,532.9220418392431,
config_A,test,120000,0.0,0.0,644.9828664794513,518.1884091199349,,5,0.0,644.9828664794513,
config_A,test,130000,0.0,0.0,524.5588516241735,378.7278016214357,,5,0.0,524.5588516241735,
config_A,test,140000,0.0,0.0,751.1620286206628,587.1209992957454,,5,0.0,751.1620286206628,
config_A,test,150000,0.0,0.0,838.622139322379,799.2018765145338,,10,0.0,838.622139322379,
config_A,test,160000,0.04,0.0894427190999916,1198.2789014762136,1164.1249433586272,64.0,5,0.04,1198.2789014762136,64.0
config_A,test,170000,0.04,0.0894427190999916,1333.2303213202624,1102.9514824167782,87.0,5,0.04,1333.2303213202624,87.0
config_A,test,180000,0.08,0.10954451150103323,1260.3063009053526,1109.327939636269,62.0,5,0.08,1260.3063009053526,62.0
config_A,test,190000,0.12000000000000002,0.1788854381999832,991.795605429504,715.5027730828372,71.25,5,0.12000000000000002,991.795605429504,71.25
config_A,test,200000,0.0,0.0,1224.8301728658487,1091.3511042058235,,10,0.0,1224.8301728658487,
config_A,test,210000,0.0,0.0,1171.9881718781294,987.9379180633074,,5,0.0,1171.9881718781294,
config_A,test,220000,0.04,0.0894427190999916,1581.438265987425,1075.5988692966944,232.0,5,0.04,1581.438265987425,232.0
config_A,test,230000,0.08,0.10954451150103323,1545.2637318754335,1251.8179715337806,309.5,5,0.08,1545.2637318754335,309.5
